3.098999999999999773e+02,1.428000000000000114e+02,1.112000000000000028e+02,1.678000000000000000e+05,2.210000000000000142e+01,9.138999999999999773e+02,6.512000000000000455e+02,2.800000000000000000e+01,3.821558625200000137e+01
1.660900000000000034e+02,0.000000000000000000e+00,1.632700000000000102e+02,1.764600000000000000e+05,4.490000000000000213e+00,1.058599999999999909e+03,7.800900000000000318e+02,1.000000000000000000e+02,3.354300740000000047e+01
1.490000000000000000e+02,1.180000000000000000e+02,9.200000000000000000e+01,1.830000000000000000e+05,7.000000000000000000e+00,9.530000000000000000e+02,7.800000000000000000e+02,2.800000000000000000e+01,2.351802636000000035e+01
4.250000000000000000e+02,1.062999999999999972e+02,0.000000000000000000e+00,1.514000000000000000e+05,1.860000000000000142e+01,9.360000000000000000e+02,8.037000000000000455e+02,9.100000000000000000e+01,6.669990823999999918e+01
1.735399999999999920e+02,5.004999999999999716e+01,1.735300000000000011e+02,1.647700000000000000e+05,6.469999999999999751e+00,1.006200000000000045e+03,7.935000000000000000e+02,1.400000000000000000e+01,3.300521612000000005e+01
3.490000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+05,0.000000000000000000e+00,1.056000000000000000e+03,8.090000000000000000e+02,3.000000000000000000e+00,1.587173751999999993e+01
3.000000000000000000e+02,0.000000000000000000e+00,1.200000000000000000e+02,2.120000000000000000e+05,1.000000000000000000e+01,8.780000000000000000e+02,7.280000000000000000e+02,2.800000000000000000e+01,2.383518532000000079e+01
2.375000000000000000e+02,2.375000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+05,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,9.000000000000000000e+01,3.311691123199999964e+01
4.275000000000000000e+02,4.750000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+05,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,9.000000000000000000e+01,4.154299742799999962e+01
3.590000000000000000e+02,1.900000000000000000e+01,1.410000000000000000e+02,1.540000000000000000e+05,1.091000000000000014e+01,9.420000000000000000e+02,8.010000000000000000e+02,5.600000000000000000e+01,6.875060685418796425e+01
2.149000000000000057e+02,5.379999999999999716e+01,1.218900000000000006e+02,1.556300000000000000e+05,9.609999999999999432e+00,1.014299999999999955e+03,7.805800000000000409e+02,2.800000000000000000e+01,5.220022795999999943e+01
2.299699999999999989e+02,0.000000000000000000e+00,1.183100000000000023e+02,1.954700000000000000e+05,4.629999999999999893e+00,1.029400000000000091e+03,7.585900000000000318e+02,3.000000000000000000e+00,1.003187579999999990e+01
1.160000000000000000e+02,1.730000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+05,0.000000000000000000e+00,9.097999999999999545e+02,8.918999999999998636e+02,3.000000000000000000e+00,6.280436883999999331e+00
3.490000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+05,0.000000000000000000e+00,1.047000000000000000e+03,8.060000000000000000e+02,3.000000000000000000e+00,1.498920823999999996e+01
2.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.910000000000000000e+05,0.000000000000000000e+00,9.680000000000000000e+02,8.560000000000000000e+02,3.000000000000000000e+00,1.136256447999999963e+01
2.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.910000000000000000e+05,0.000000000000000000e+00,9.680000000000000000e+02,8.560000000000000000e+02,9.000000000000000000e+01,3.125394707999999966e+01
3.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.970000000000000000e+05,0.000000000000000000e+00,9.680000000000000000e+02,7.810000000000000000e+02,2.800000000000000000e+01,3.203994971999999564e+01
5.312999999999999545e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.418000000000000000e+05,2.819999999999999929e+01,8.521000000000000227e+02,8.937000000000000455e+02,2.800000000000000000e+01,5.639913680000000085e+01
1.813799999999999955e+02,0.000000000000000000e+00,1.670099999999999909e+02,1.695900000000000000e+05,7.559999999999998721e+00,1.055599999999999909e+03,7.777999999999998408e+02,5.600000000000000000e+01,3.557006683999999552e+01
3.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.146000000000000000e+05,0.000000000000000000e+00,1.003500000000000000e+03,7.623600000000000136e+02,3.000000000000000000e+00,1.627852835999999925e+01
2.960000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+05,0.000000000000000000e+00,1.090000000000000000e+03,7.690000000000000000e+02,2.800000000000000000e+01,2.517966351999999830e+01
1.903400000000000034e+02,0.000000000000000000e+00,1.251800000000000068e+02,1.618500000000000000e+05,9.880000000000000782e+00,1.088099999999999909e+03,8.025900000000000318e+02,3.000000000000000000e+00,9.445821199999999251e+00
1.839000000000000057e+02,1.225999999999999943e+02,0.000000000000000000e+00,2.035000000000000000e+05,0.000000000000000000e+00,9.592000000000000455e+02,8.000000000000000000e+02,3.000000000000000000e+00,4.903553312000000552e+00
3.626000000000000227e+02,1.890000000000000000e+02,0.000000000000000000e+00,1.649000000000000000e+05,1.159999999999999964e+01,9.447000000000000455e+02,7.557999999999998408e+02,7.000000000000000000e+00,5.589581932000000108e+01
2.553000000000000114e+02,9.879999999999999716e+01,7.700000000000000000e+01,1.886000000000000000e+05,6.500000000000000000e+00,9.190000000000000000e+02,7.492999999999998408e+02,2.800000000000000000e+01,3.379880299599999915e+01
3.560000000000000000e+02,0.000000000000000000e+00,1.420000000000000000e+02,1.930000000000000000e+05,1.100000000000000000e+01,8.010000000000000000e+02,7.780000000000000000e+02,2.800000000000000000e+01,4.086524252000000246e+01
1.020000000000000000e+02,1.530000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+05,0.000000000000000000e+00,8.870000000000000000e+02,9.420000000000000000e+02,3.000000000000000000e+00,4.565020596000000097e+00
4.250000000000000000e+02,1.062999999999999972e+02,0.000000000000000000e+00,1.535000000000000000e+05,1.650000000000000000e+01,8.521000000000000227e+02,8.871000000000000227e+02,3.000000000000000000e+00,3.339821744000000336e+01
3.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.840000000000000000e+05,0.000000000000000000e+00,1.075000000000000000e+03,7.950000000000000000e+02,7.000000000000000000e+00,1.557526283999999883e+01
1.360000000000000000e+02,1.960000000000000000e+02,9.800000000000000000e+01,1.990000000000000000e+05,6.000000000000000000e+00,8.470000000000000000e+02,7.830000000000000000e+02,2.800000000000000000e+01,2.696540635999999935e+01
2.957099999999999795e+02,0.000000000000000000e+00,9.564000000000000057e+01,1.715400000000000000e+05,8.869999999999999218e+00,9.551399999999999864e+02,8.592000000000000455e+02,1.400000000000000000e+01,3.523222359999999753e+01
4.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.280000000000000000e+05,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,9.000000000000000000e+01,4.222902604800000148e+01
2.500000000000000000e+02,0.000000000000000000e+00,9.568999999999999773e+01,1.918400000000000000e+05,5.330000000000000071e+00,9.488999999999999773e+02,8.572000000000000455e+02,1.400000000000000000e+01,2.465566176000000098e+01
2.000000000000000000e+02,1.330000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+05,0.000000000000000000e+00,9.653999999999999773e+02,8.062000000000000455e+02,3.000000000000000000e+00,1.141427517999999885e+01
1.160000000000000000e+02,1.730000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+05,0.000000000000000000e+00,9.097999999999999545e+02,8.918999999999998636e+02,2.800000000000000000e+01,2.234798558800000023e+01
3.325000000000000000e+02,1.425000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+05,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,2.800000000000000000e+01,3.301900564000000315e+01
1.364000000000000057e+02,1.615999999999999943e+02,1.257999999999999972e+02,1.716000000000000000e+05,1.040000000000000036e+01,9.226000000000000227e+02,7.643999999999998636e+02,2.800000000000000000e+01,2.907313449200000122e+01
1.490000000000000000e+02,1.175999999999999943e+02,9.170000000000000284e+01,1.829000000000000000e+05,7.099999999999999645e+00,9.533999999999999773e+02,7.802999999999998408e+02,2.800000000000000000e+01,2.352423164400000033e+01
2.135000000000000000e+02,0.000000000000000000e+00,1.742400000000000091e+02,1.592100000000000000e+05,1.166000000000000014e+01,1.043599999999999909e+03,7.718999999999998636e+02,3.000000000000000000e+00,1.560973663999999950e+01
2.296800000000000068e+02,0.000000000000000000e+00,1.181599999999999966e+02,1.952300000000000000e+05,6.129999999999999893e+00,1.028099999999999909e+03,7.576299999999999955e+02,5.600000000000000000e+01,3.135047372000000010e+01
2.650000000000000000e+02,1.110000000000000000e+02,8.600000000000000000e+01,1.950000000000000000e+05,6.000000000000000000e+00,8.330000000000000000e+02,7.900000000000000000e+02,2.800000000000000000e+01,4.154092899999999844e+01
3.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+05,0.000000000000000000e+00,9.660000000000000000e+02,7.630000000000000000e+02,3.000000000000000000e+00,1.469962831999999864e+01
3.560000000000000000e+02,1.190000000000000000e+02,0.000000000000000000e+00,1.600000000000000000e+05,9.029999999999999361e+00,1.061000000000000000e+03,6.570000000000000000e+02,2.800000000000000000e+01,5.899846131999999699e+01
2.299699999999999989e+02,0.000000000000000000e+00,1.183100000000000023e+02,1.954700000000000000e+05,4.629999999999999893e+00,1.029400000000000091e+03,7.585900000000000318e+02,2.800000000000000000e+01,2.448329276000000121e+01
3.750000000000000000e+02,9.379999999999999716e+01,0.000000000000000000e+00,1.266000000000000000e+05,2.339999999999999858e+01,8.521000000000000227e+02,9.926000000000000227e+02,2.800000000000000000e+01,5.669561147999999662e+01
1.548000000000000114e+02,0.000000000000000000e+00,1.428000000000000114e+02,1.933000000000000000e+05,9.099999999999999645e+00,8.772000000000000455e+02,8.677000000000000455e+02,2.800000000000000000e+01,9.738159023999999775e+00
2.840000000000000000e+02,1.200000000000000000e+02,0.000000000000000000e+00,1.680000000000000000e+05,7.000000000000000000e+00,9.700000000000000000e+02,7.940000000000000000e+02,2.800000000000000000e+01,4.093419011999999668e+01
1.509000000000000057e+02,0.000000000000000000e+00,1.839000000000000057e+02,1.666000000000000000e+05,1.159999999999999964e+01,9.912000000000000455e+02,7.722000000000000455e+02,2.800000000000000000e+01,1.556974703199999865e+01
1.861999999999999886e+02,1.240999999999999943e+02,0.000000000000000000e+00,1.857000000000000000e+05,0.000000000000000000e+00,1.083400000000000091e+03,7.642999999999998408e+02,2.800000000000000000e+01,1.759680647199999726e+01
2.500000000000000000e+02,0.000000000000000000e+00,9.568999999999999773e+01,1.874200000000000000e+05,5.530000000000000249e+00,9.568600000000000136e+02,8.611699999999998454e+02,3.000000000000000000e+00,1.381709903999999867e+01
4.910000000000000000e+02,2.600000000000000000e+01,1.230000000000000000e+02,2.010000000000000000e+05,3.930000000000000160e+00,8.220000000000000000e+02,6.990000000000000000e+02,5.600000000000000000e+01,6.185584685418795914e+01
3.133000000000000114e+02,1.450000000000000000e+02,0.000000000000000000e+00,1.785000000000000000e+05,8.000000000000000000e+00,8.672000000000000455e+02,8.240000000000000000e+02,2.800000000000000000e+01,4.092522693199999395e+01
2.980000000000000000e+02,1.370000000000000000e+02,1.070000000000000000e+02,2.010000000000000000e+05,6.000000000000000000e+00,8.780000000000000000e+02,6.550000000000000000e+02,2.800000000000000000e+01,5.352402187999999938e+01
5.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.890000000000000000e+05,0.000000000000000000e+00,1.125000000000000000e+03,6.130000000000000000e+02,1.800000000000000000e+02,6.192183956000000222e+01
2.135000000000000000e+02,0.000000000000000000e+00,1.742400000000000091e+02,1.592100000000000000e+05,1.166000000000000014e+01,1.043599999999999909e+03,7.718999999999998636e+02,1.000000000000000000e+02,5.295865155999999985e+01
2.873000000000000114e+02,1.205000000000000000e+02,9.390000000000000568e+01,1.876000000000000000e+05,9.199999999999999289e+00,9.043999999999999773e+02,6.958999999999999773e+02,2.800000000000000000e+01,4.379827342400000134e+01
3.626000000000000227e+02,1.890000000000000000e+02,0.000000000000000000e+00,1.649000000000000000e+05,1.159999999999999964e+01,9.447000000000000455e+02,7.557999999999998408e+02,9.100000000000000000e+01,7.929663476000000344e+01
4.240000000000000000e+02,2.200000000000000000e+01,1.320000000000000000e+02,1.680000000000000000e+05,8.919999999999999929e+00,8.220000000000000000e+02,7.500000000000000000e+02,2.800000000000000000e+01,7.209850532000000101e+01
